areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Little Italy,Manhattan,neighborhood,2800.000,2548.000,2323.000,2195.000,2200.000,2200.000,2195.000,2195.000,4400.000,3995.000,2895.000,2600.000,2425.000,2350.000,2500.000,2100.000,2100.000,2100.000,2200.000,2300.000,,2450.000,2350.000,,2400.000,2000.000,,,2100.000,2198.000,2148.000,2275.000,2300.000,2225.000,2500.000,3100.000,2600.000,2600.000,2575.000,2395.000,2445.000,2300.000,2163.000,2500.000,2600.000,2700.000,2550.000,3150.000,3150.000,3200.000,2950.000,2800.000,2498.000,2700.000,2800.000,2950.000,2348.000,2300.000,2300.000,2400.000,2450.000,2425.000,2400.000,2575.000,2300.000,2300.000,2399.000,2400.000,2995.000,2350.000,2375.000,2350.000,2250.000,2500.000,2675.000,2575.000,2688.000,2650.000,2650.000,2600.000,2600.000,2595.000,2450.000,2500.000,2500.000,2497.000,2500.000,2600.000,2600.000,2598.000,2463.000,2500.000,2450.000,2425.000,2548.000,2403.000,2395.000,2338.000,2350.000,2350.000,2495.000,2470.000,2450.000,2485.000,2463.000,2595.000,2450.000,2450.000,2500.000,2575.000,2525.000,3550.000,3075.000,2850.000,2850.000,2923.000,2925.000,2400.000,2300.000,2450.000,2599.000,3300.000,2490.000,2550.000,2690.000,2495.000,2490.000,2395.000,2495.000,2275.000,2415.000,2200.000,2200.000,2300.000,2000.000,2300.000,2200.000,2326.000,2500.000,2713.000,2738.000,2575.000,2700.000,2600.000,3075.000,3200.000,2750.000,4000.000,3243.000,3473.000,3300.000,3495.000,3648.000,3648.000
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Island City,Queens,neighborhood,2123.000,2112.000,2225.000,2301.000,2600.000,2655.000,2640.000,2633.000,2656.000,2650.000,2650.000,2580.000,2615.000,2588.000,2690.000,2750.000,2823.000,2810.000,2698.000,2800.000,2850.000,2775.000,2763.000,2675.000,2688.000,2900.000,2890.000,2930.000,2825.000,2835.000,2798.000,2810.000,2800.000,2833.000,2800.000,2750.000,2700.000,2750.000,2713.000,2855.000,2925.000,2920.000,2800.000,2795.000,2780.000,2650.000,2770.000,2765.000,2845.000,2835.000,2750.000,3004.000,2975.000,3000.000,2950.000,2933.000,2900.000,2985.000,2975.000,2988.000,3000.000,3020.000,2980.000,3000.000,2950.000,3000.000,3100.000,2995.000,3000.000,2950.000,2900.000,2930.000,2898.000,2954.000,3080.000,3090.000,3125.000,3137.000,3115.000,3035.000,2995.000,2935.000,2950.000,2924.000,3000.000,2983.000,2992.000,3048.000,3048.000,3085.000,3095.000,3115.000,3000.000,2839.000,2795.000,2800.000,2828.000,2892.000,2944.000,2933.000,3000.000,3102.000,3175.000,3210.000,3200.000,3100.000,3086.000,3086.000,3067.000,3084.000,3138.000,3200.000,3226.000,3270.000,3285.000,3335.000,3295.000,3291.000,3231.000,3219.000,3200.000,3195.000,3200.000,3157.000,3100.000,3023.000,2950.000,2850.000,2832.000,2959.000,3000.000,2966.000,2999.000,2993.000,2972.000,3000.000,3100.000,3175.000,3250.000,3400.000,3400.000,3450.000,3499.000,3600.000,3528.000,3598.000,3700.000,3850.000,3892.000,3850.000,3920.000,3914.000,3865.000,3787.000
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,1995.000,1975.000,1900.000,1850.000,2050.000,2100.000,2100.000,2025.000,2200.000,2300.000,2300.000,2250.000,2225.000,2250.000,2195.000,2100.000,2195.000,2198.000,2195.000,2200.000,2262.000,2285.000,2200.000,2100.000,2195.000,2395.000,2395.000,2450.000,2350.000,2350.000,2350.000,2350.000,2473.000,2395.000,2395.000,2395.000,2395.000,2395.000,2425.000,2400.000,2395.000,2395.000,2350.000,2300.000,2395.000,2295.000,2295.000,2395.000,2410.000,2493.000,2495.000,2495.000,2550.000,2550.000,2595.000,2595.000,2500.000,2450.000,2498.000,2500.000,2498.000,2525.000,2495.000,2495.000,2500.000,2650.000,2675.000,2650.000,2750.000,2600.000,2600.000,2650.000,2700.000,2663.000,2600.000,2595.000,2673.000,2700.000,2750.000,2750.000,2698.000,2588.000,2600.000,2495.000,2500.000,2600.000,2598.000,2600.000,2650.000,2549.000,2600.000,2650.000,2600.000,2500.000,2498.000,2500.000,2500.000,2495.000,2535.000,2600.000,2599.000,2650.000,2695.000,2725.000,2913.000,2800.000,2694.000,2700.000,2748.000,2800.000,2795.000,2705.000,2895.000,2898.000,2868.000,2900.000,3198.000,3198.000,2999.000,3200.000,3400.000,3700.000,3050.000,2900.000,2750.000,2650.000,2500.000,2495.000,2400.000,2350.000,2375.000,2300.000,2498.000,2495.000,2399.000,2400.000,2763.000,2900.000,2650.000,2800.000,3000.000,2950.000,3077.000,3195.000,3200.000,3599.000,3500.000,3500.000,3800.000,3500.000,3400.000,3199.000,3200.000,3195.000
Manhattan,Manhattan,borough,2675.000,2650.000,2600.000,2700.000,2700.000,2750.000,2800.000,2800.000,2875.000,2850.000,2800.000,2800.000,2800.000,2850.000,2850.000,2895.000,2900.000,3000.000,2975.000,3000.000,3000.000,3000.000,3043.000,3000.000,3000.000,3000.000,3000.000,3040.000,3043.000,3000.000,3000.000,3000.000,3050.000,3000.000,3000.000,3050.000,3000.000,3100.000,3100.000,3100.000,3050.000,3000.000,3000.000,3100.000,3130.000,3100.000,3169.000,3180.000,3125.000,3150.000,3195.000,3200.000,3200.000,3190.000,3100.000,3099.000,3100.000,3100.000,3100.000,3150.000,3195.000,3200.000,3200.000,3200.000,3216.000,3250.000,3261.000,3300.000,3300.000,3250.000,3200.000,3250.000,3250.000,3250.000,3300.000,3300.000,3300.000,3290.000,3215.000,3199.000,3200.000,3200.000,3195.000,3195.000,3150.000,3200.000,3200.000,3200.000,3200.000,3196.000,3162.000,3200.000,3195.000,3150.000,3095.000,3126.000,3150.000,3100.000,3138.000,3100.000,3100.000,3150.000,3150.000,3115.000,3100.000,3150.000,3195.000,3206.000,3245.000,3250.000,3295.000,3325.000,3300.000,3350.000,3300.000,3300.000,3350.000,3400.000,3400.000,3400.000,3462.000,3487.000,3458.000,3350.000,3200.000,3046.000,2990.000,2885.000,2800.000,2750.000,2700.000,2700.000,2700.000,2750.000,2795.000,2800.000,2900.000,2895.000,2950.000,3000.000,3100.000,3200.000,3400.000,3500.000,3700.000,3800.000,3838.000,3950.000,3950.000,3900.000,3950.000,3900.000,3995.000,3995.000
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000,,1587.000,,,,,1500.000,1500.000,1513.000,,1550.000,,,,,,,1500.000,,,1600.000,1575.000,1600.000,1600.000,1650.000,1663.000,1600.000,,,1650.000,1600.000,1500.000,1600.000,1550.000,,1599.000,1525.000,1575.000,,,1648.000,1721.000,1700.000,1650.000,,,1650.000,1650.000,1600.000,,1610.000,1610.000,1700.000,1699.000,1600.000,1663.000,1638.000,1700.000,,,,1775.000,1795.000,1800.000,1700.000,1700.000,1785.000,,1650.000,1550.000,1600.000,1600.000,1848.000,1775.000,1700.000,1650.000,1650.000,1675.000,1800.000,,1900.000,1800.000,1713.000,1750.000,1750.000,1800.000,2150.000,2099.000,1995.000,1900.000
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.000,,,,,,,,,,,,,,,,1800.000,1800.000,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.000,,,,1700.000,,1675.000,,,,,,,,,,,,,,,1695.000,1625.000,1695.000,1695.000,1675.000,,,,1673.000,1800.000,,1800.000,1800.000,,,,,,,1828.000,,,,
